Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
406,-0.814053958801928,1.53822155691255,1.11568996367136,-0.0516668053669614,0.0923341570300812,-1.0133978787151,0.748850873917274,-0.124813887886896,-0.207406950350359,0.0728417294342756,0.0582845272450801,0.639903034792989,1.42894200092882,-0.830482497203489,0.782317854199766,0.278964105860231,-0.0836263151106963,-0.33330804312115,-0.158428707782224,0.44519893817017,-0.311451578788249,-0.627543768547017,-0.0164685816473858,0.363402524019832,-0.0146310818509394,0.0769141479206171,0.467478413040824,0.228122870012143,1.98,0
472,1.01705496852431,-0.185048783070119,1.18166606650006,1.07349020426383,-0.550586426062338,0.971826768161323,-0.80645193091673,0.4847922444553,0.517268097462824,-0.06012395521202,1.44699044339251,1.19801345982087,-0.0708907835143611,0.00657736573307565,0.432215270517664,-0.14987287415034,-0.0908413936683139,-0.19527724457351,-0.870040663807092,-0.164292863021539,0.239286567271276,0.875847990785814,-0.0534575789685018,-0.269918491299512,0.328906924068146,-0.217332071615722,0.0962076194960413,0.0207962233490798,17.57,0
4462,-2.01778785852086,2.31641914357446,1.63304824513054,3.05777289984969,-0.702661415085368,1.71143952089991,-1.55864143286189,-1.35358009054376,0.401657389483174,-0.212308520179863,-1.11209597476677,-1.86842060881348,3.0275353715393,1.31500588180113,-1.01497556055813,0.0498254307929431,1.30320865427288,0.483606007883701,1.34471810178095,-0.548262383354763,2.04495107738701,-1.24559329013367,0.0732618860682046,-0.635990831578568,0.245448218054038,0.220188630288605,-0.145998399165717,-0.048743810962986,18.98,0
6986,-0.749298913718001,0.658386597690096,2.49594071029725,0.341688289795786,-0.0711419539498504,0.0321535155123636,0.487600500692403,-0.297604140958474,2.0253552505616,-0.16098250005795,0.784734620544232,-2.21868158091595,1.80459283386714,0.480904361896947,-0.626215012274435,-0.763881131881037,0.791145760253167,-0.38992624136371,-0.61890900685318,0.317882407155043,-0.111331625353081,0.702266041838808,-0.187835550761778,0.408162317116593,-0.234448429087717,0.373691988283375,0.133899896851452,-0.172056715149293,29.99,0
7514,1.31420701460674,-0.66543942394863,0.46339407224498,-0.472125662037363,-0.746442851946765,0.186038069961378,-0.903486638788182,0.126195027560465,0.787894496980322,0.277735288367559,1.76877307003186,-2.83606356652223,0.393831117319369,1.42214483876479,-1.51334947329271,0.606594339576894,1.39180610039283,-1.18781582687186,0.796245425014108,-0.0675663634996249,-0.12269531589014,-0.0955984969090248,-0.0379163781163473,-0.363168025512803,0.429804650432961,-0.247555146761733,-0.0105950947089787,-0.0109995596712605,19.5,0
7522,-5.16391308184672,-5.37324517929536,2.11645180406436,2.82273596487497,-0.298459812143017,0.439322890834798,1.73431053127945,0.289887669967692,0.700689079306862,-1.66042620254077,1.30573590211511,-1.19045023133687,2.47354145795039,0.666801890952714,-3.87989201681104,0.979510645789872,-0.18814208401186,0.756197000990927,-2.30880038809905,2.99651828054679,0.775482556171444,-0.251395603799662,2.89172102888307,0.345143763163443,1.06985629895017,-0.314910091433732,-0.476978798452374,0.200050595963984,1114.02,0
7535,-2.49689756765537,2.24810858795672,1.0272875176176,-0.208082512488172,-0.284668570102108,0.0516916224541503,0.337723152515131,0.120440895241202,3.14474839487388,2.31993751266648,2.241242394781,-1.92460663486148,0.544179107813849,0.677034183138504,-1.60557776515705,-0.920547552441521,0.788835547051657,-0.210811863210824,-0.282031610934744,1.14210229185877,-0.418993718416587,0.12952501685527,-0.0833044426889933,0.16277364706445,0.119059709683612,0.339559892663695,1.11995744911948,0.542008400749797,7.49,0
7538,-1.33288383743552,1.06115089739014,2.00644980726909,0.335083081809845,-0.464915524546469,-0.0211905164568003,0.146869530837781,0.132415185489819,2.04938003180318,-0.07934924666606,0.662529103702526,-2.04819844233057,1.87036574067178,0.726216411426722,-0.645463523924749,-0.65526354235401,0.949372532860605,-0.37147234598007,-0.654746677914731,0.315771233075184,-0.107194366669425,0.663548300159923,-0.169461272575956,0.407201203298969,-0.168003587074494,0.379272324102859,0.119636417036872,-0.178640793309887,29.99,0
7549,-0.01893493841439,0.605479347118076,1.13753444467338,2.02122506906136,0.141565022949333,-0.718487031479663,-0.191624474322486,-0.194662179203014,1.0447166162142,0.129598584943984,1.45883183375263,-1.89581229353041,2.24651832039269,1.6045139116409,1.14194586778854,-0.892331185958151,1.20930355913622,-0.478280442466679,0.527397571381853,-0.234686300746278,-0.23966040335697,-0.273905905427622,0.188732180915676,0.534994294778766,-0.946155189715777,-0.583941298485248,-0.117850109995976,-0.118668605083898,9.99,0
7610,-0.420729091841606,0.87624576928222,1.84685071369786,1.24065142145117,0.328009996823474,-0.167012180350648,0.5342374804871,-0.227103692861063,1.05582995339635,-0.11905253471871,0.0285130723376598,-3.11289569582677,1.42884856085645,1.44192754033242,0.796252908632847,-0.0702978468899798,0.274473972175656,0.680706140209536,0.627439015286102,0.326982405525778,-0.226311568037259,-0.202164670557907,-0.0702567757266035,-0.240071250586814,-0.256847222795219,-0.413366860544725,0.207012721741069,-0.0161898052069134,36,0
7671,1.16153180771389,0.299553437997555,0.741985341045202,0.702986681477556,-0.220786204738341,-0.256507910971491,-0.175030368551001,-0.0397235393515404,0.983251761521056,-0.325692580032466,2.91213619148745,-1.05317246440808,2.27217752454947,1.82030718161562,-0.219128390957784,0.0966612829527982,0.385003592610108,-0.345011516888714,-0.471279570163732,-0.132711701334917,-0.309405628183636,-0.629226708808541,0.184273625031616,0.170445055672754,0.0793154922382157,0.0539558399226973,-0.0400348144738041,0.00222268567721895,2.68,0
7739,-2.60845979344995,-0.9804632119265,2.57724366609716,-0.253369861902443,2.85877952756149,-0.949879677569831,1.19487092206822,-2.04358370342576,2.88566092079877,2.0580004812789,2.95691756418449,-2.97684212122891,-0.146823861583982,-0.0769463574138493,-1.03580751387064,-0.940144844847904,-0.232743952012551,-0.569519364904475,-0.47380539380594,-0.914228861346259,-0.838784924081344,0.0845072343270564,-1.52935860519321,0.308809828778918,0.113583795671482,0.164855481039583,-1.80866265494605,-1.44767832142697,29.99,0
7884,1.12609857525164,0.0973347148733653,0.736392620861751,1.60962763468116,-0.527217070973788,-0.445921759883379,-0.136639297607958,-0.151348394082446,1.92214425112407,-0.550989769918282,0.0338895367600352,-2.21379808718858,1.15274806559579,1.38252085975188,-1.10858130772918,-0.45560794366025,0.773600095309073,-0.0584005606932687,-0.196561422624931,-0.149810013520396,-0.191519521601226,-0.149679971492149,-0.140611407766057,0.351079092726722,0.695418650055429,-0.32908153194541,0.00305588347993795,0.0212575431307571,45,0
8088,-1.22469161031254,1.44380463622407,0.902173408510338,1.00534260824189,-0.402881632693986,-0.00101247980619552,-0.418813788604737,1.00069336744093,0.378715993930558,-0.802030153779363,1.80745587077572,-2.40068740537658,0.0702316558533202,2.87189146894666,0.0715021491893718,-0.0143681115617857,0.960085593803854,0.687957736952842,0.183281036978348,-0.391032222222337,0.0732206017826221,0.0802570776878672,0.0266273052154657,-0.0890984277937405,-0.389451438839131,-0.445874180549496,-0.239176161283772,-0.0259262971338314,5,0
8167,-0.545047462999584,1.09368455791919,1.93275519584233,3.21463392560869,0.210832891246087,-0.104442460255915,0.316416721489464,0.013897548191903,0.20166907898453,0.436400645385724,0.115168081537006,-3.00097612679795,1.26982553320994,1.58179897898101,-0.245220302140083,-0.378588971173777,1.01152296086839,0.116893851164976,0.842465931033248,0.316965452121653,-0.272440995104468,-0.472939638652802,0.114857533856459,0.304477646956779,-0.433003555726332,0.00739481245091102,0.357822667452923,0.219104114488363,35.99,0
8403,-0.684877441184228,0.991917898867754,2.21519095496302,1.23584224437332,-0.588700360979799,-0.016366138214425,0.573693174795779,-0.154964148897502,1.54798418784889,-0.877145189688538,0.158346434437863,-1.75281591314648,2.08985539613756,0.69831787653567,-1.99035714651581,-0.7911786544311,0.964006733833976,-0.20797505402097,-0.0605933499299926,-0.183691929081797,-0.138049005481119,0.143928252725226,-0.192318573109892,0.692330510016637,0.161493630495955,-0.413466958417021,-0.144069651772696,0.0425083340998655,66,0
8410,1.20778893167114,-1.1532441855441,0.440673341885247,-0.775603961787466,-0.623861649646079,1.34246194199411,-1.38036318696973,0.338965727453086,1.14390801114841,0.241159123184234,0.636647637883277,-3.15609875588417,1.35654533659275,1.01071303041716,-0.608664706121149,1.60904324450416,0.489297595569528,-0.0330390986441834,0.812237904978375,0.215863482620152,0.173198349946948,0.575293734105796,-0.365076924420485,-1.7346486685889,0.500549082639567,0.0267166825349146,0.0105029190109238,0.00333860643112642,107.1,0
8449,1.19269119460386,1.24354633132303,-1.37366159946051,1.79977602976571,0.713989547673466,-1.61814643645815,0.466555011844904,-0.234286725993818,0.828310638080545,-1.70099527416144,3.35307931023777,-3.15832784915242,-0.361330858007233,-1.3882476557247,-0.190750350450366,1.22495273136194,3.36282577525742,2.24902537343849,-0.816627024899715,-0.187494283060827,-0.316004462245061,-0.683985236637221,-0.162752752086233,0.101930485369521,0.718241169532473,-0.357059003490167,-0.00166368376401586,0.0786586074418777,0.76,0
8526,1.22452446009991,-0.840987935936746,1.24569848224494,-0.499155911824724,-1.16532594945085,0.803985482490793,-1.53538802433921,0.383597413071341,1.00315070103069,0.232133578771151,2.44333889908188,-2.40020594657789,1.20749363650528,1.08377077248196,-0.512474949951661,0.78604369411523,1.38769244395186,-1.09576314235725,-0.175465887459648,-0.0518254795129409,0.260161890129699,1.0750337982844,-0.0391908402025744,-0.297877494941912,0.236732500598892,-0.0420145723312299,0.0484521971950634,0.0015925492327604,12.75,0
8610,-0.628795831971504,1.63757143417058,-0.259087024298746,0.0216989095510845,1.06056222988361,-0.581243164857711,0.580236766483521,0.314948952565452,0.902696543707625,-1.92215396942268,-0.869777806748708,-3.82498344011859,0.493150241318999,0.43035659181124,-0.382866893889992,1.43497725581648,0.94310545279959,1.57368516292419,-1.21701428636367,-0.389841874067301,-0.147017970602945,-0.35414579108377,-0.290311703442653,-1.26260848583008,-0.083315936183282,-0.581694759418931,0.00939620936446993,0.121986672766354,1,0
8750,-3.24936862723494,-0.232552077909904,1.04499568837904,0.298311211319193,1.49772434793849,0.82335010513101,1.95038368712141,-1.28816198073077,2.86912456610028,1.28257480498881,-0.568211626429867,-3.60763334190938,0.869185997894414,-0.0568431833920161,-0.734182288132426,-0.494525997053638,-0.302949789822217,-0.337746715452305,-0.321160051072938,-0.795655596714255,-0.894539479518165,-0.340433722439532,-0.649299594223154,-1.35719703784578,0.709503095934258,-0.626526646491672,-2.39539343778608,-1.36252652959787,99.99,0
8805,-1.07905631777337,0.95352270749905,2.13066505743773,0.0334822452738219,0.268278898378983,0.465452544903256,0.957702964425592,-1.44560689623801,3.56071559103214,2.3533087987738,0.143993097602674,-3.37602758832743,1.57337142709278,-0.649316715999034,0.496419036514812,-1.16700365359134,0.342842370448884,0.342391152457575,2.03797046372046,0.959374753721458,-0.428685005813546,0.430395509130172,-0.413251058250991,-0.411012160760476,-0.449524269426804,1.16111262928057,-1.18881703693421,-0.848404128497478,17.02,0
8878,-0.48878140189546,1.26371114541308,2.06806877121083,0.808333633307098,0.433860546500472,0.0796592834099184,0.520336350667076,-0.0992556130724839,0.533847679486874,-0.823409064140383,-0.0273146174055832,-2.33015932120855,2.9433841615007,1.33970069036672,0.600799606551845,0.154567738816947,0.121555615851177,0.48013706238587,0.630593588967316,0.111825405787328,-0.326001344876135,-0.672099370368296,-0.275369022324705,-0.52974521643032,0.250195543320173,-0.479914132990082,0.0745514597017813,0.0765098045934461,5,0
8884,0.98312465110508,-0.334740239473027,1.00091980297021,1.09616033606252,-0.752915043960174,0.139989500919372,-0.510554818260158,0.0294032431311706,2.07061236691453,-0.670667903332674,0.427011471252336,-1.94857200854822,1.79255936256459,1.12822625398817,-0.415063497783799,-0.329706276997947,0.891587177978554,-0.351437943575037,-0.655165543867033,0.014328745516174,-0.00543194024987946,0.294533676524713,-0.144812918750828,0.102862529992047,0.366898086673633,0.490554817374807,-0.0220210057593948,0.0254907712551631,99.99,0
9058,1.29941169345901,0.278806840063511,-1.32694390195015,0.266560679986084,2.48282871065758,3.26744742353205,-0.282129801319713,0.63610542929539,0.953605889970902,-0.234713801705961,0.780474455364813,-2.49543888795584,1.5673477340992,2.04609884881925,0.187917321062469,0.258054350579977,-0.140669746875068,0.405487899886137,-0.168805855969158,-0.0580881275707329,-0.230705164597411,-0.542176270545167,-0.120346573148722,0.937733472373596,0.85616051641526,-0.366079088585674,-0.0234688334279444,0.00470120320197988,9.99,0
11080,1.37298314655679,-0.382353569014088,0.0646021918856616,-0.677001899939917,-0.398105640754798,0.0395708715029048,-0.896465478902837,-0.0518603933998335,0.388560941053424,0.000951552158193936,1.72914227919821,-2.58420382000168,2.77762451663552,0.129414970739275,-0.362536260042127,2.11114226517107,0.871712228871246,0.440129177768812,0.689811580277851,0.223640498043264,0.114646898143377,0.482645947363217,-0.290576853949442,-0.918547469789141,0.59685887173301,-0.0733047082642668,0.00362223764962915,0.020262000547193,39,0
11091,-4.60446015111384,-1.7469887054865,-0.928671465811431,0.0423788550635091,-2.15361878120149,0.16046154185109,3.17596397964004,-1.06964237569179,3.27420070648516,0.689089803459625,0.346321311656049,-2.4675546199273,1.74705967555731,0.228995675821198,-1.21981202007126,0.341369403331626,0.205922991915434,-0.58238578933038,-0.0191443774691157,-2.91535898609315,-1.55465630901962,0.62113510582794,1.96030654604853,0.532642702058035,-0.0886318390357195,0.977168080801573,2.2952365222449,0.0212855025273813,624,0
11131,-0.572176241107959,0.779337222680296,1.80989059730411,-0.862976551618089,0.0481970793464478,-0.721565211521631,0.748395486104349,-0.374022511210393,1.85884809573719,-0.905709594625789,0.12067675227587,-2.2117843673498,1.7391169202925,0.718936604931793,-1.80631421468147,-0.308942785930023,0.469112929115054,-0.443136874737142,-0.466746199904629,0.0196551265039374,-0.235198850092947,0.0153615967563843,-0.207115150811804,0.423891683063334,-0.213363484166852,0.818579095552039,-0.040601348302449,-0.0510769277513894,3.3,0
11627,1.29274771187284,0.634684583670042,-0.877257080120649,0.54471862842519,1.1072607364237,0.227381895118509,0.147134907108672,-0.0700426189491579,0.836434386527032,-0.864044532670442,1.89773517758701,-1.84035748944008,2.51027504518401,0.406027804819041,-0.236233109151892,0.692485486845563,1.03558291093135,0.805216581889292,-0.0885226622878289,-0.0466634068516334,-0.289620339613384,-0.48709459913634,-0.227871730398207,-1.46822543871056,0.653440393505246,0.424057792230905,-0.044681180465617,0.00454234566099554,0.76,0
11634,-1.07430115730577,1.05624644353225,0.272511643396177,1.49557276667284,-1.8450522848368,1.20979354104056,2.20258910025195,-0.103639617255966,0.70929665926047,-1.0289136288138,0.356797349441645,-1.7599703514621,2.63713428203203,1.45526566411808,-0.824673906274781,-0.85859853812602,1.2285683339091,-0.511651593228554,0.178897448399875,-0.440051777592553,-0.148457059612191,0.317763740728798,0.167865506157499,0.0934187864732536,-0.463741719900225,-0.410282693463354,0.120740719224941,-0.0433869632436203,451.5,0
12089,-1.75427759156887,0.370887050538943,1.99176799844022,-0.479274637826177,-1.31224716609576,-0.276438112886851,0.115970776162278,0.423010750286281,1.63969515777368,-1.38803875100099,-0.0894929116768262,-2.83766324250182,0.905440246394214,1.36059571647015,-0.466680472346138,0.676127748731804,0.473240329311753,0.40920292537818,-0.730850328141528,-0.051030409613044,-0.0270675192037092,0.0854190551127615,-0.205614939235079,0.399897582749268,0.248660135378047,1.00496405162528,0.0167576858408547,-0.0349908773297921,163,0
12094,1.23966589113998,0.34251516855374,0.783921328316783,0.905414124813052,-0.600796546680558,-1.14246554689369,-0.0502912860045208,-0.28480225801048,1.36717966367767,-0.425288729816034,0.95701470593589,-2.23910219176224,1.50395467523106,1.77196734910477,0.313700010340852,0.196681104221271,0.450673233423777,-0.327288702451998,-0.442774864147254,-0.17197172046893,-0.390860309767409,-0.902785936280392,0.193221139632364,0.63461948972596,0.137314214189353,0.0370253688723181,-0.0579701851758286,0.0151083717491345,1.98,0
12388,1.2322825777029,-0.200005437863068,0.527457056877829,0.217384348949179,-0.57625676446489,-0.225774369105708,-0.457128992786425,0.00725323876018146,1.9737981335897,-0.537178476908974,1.4837788948165,-1.95717773655168,0.599266693535483,1.57327225245212,-1.61083975679134,-0.0569327576593769,0.606574201943331,0.278611658409494,0.675727521219219,-0.159238138301886,-0.243222922277752,-0.299672920356589,-0.094938248680212,0.0118114541332373,0.39965717125812,1.07913625970453,-0.105266469417587,-0.021091847234229,12.18,0
12597,-0.290374800155758,1.57443606172012,1.82407529356335,3.41820325003018,0.29292852726091,0.141527306231839,0.455224974280658,-0.0730119952772186,0.0667903275813448,-0.364892427814356,0.413653961144496,-2.45397236215283,2.47847820067186,-0.0509223918406903,-0.906365979165886,-0.362687101028223,2.02825326351917,0.510544407434852,0.812327371385822,0.167899826889874,-0.175014990735016,0.0237698017361345,-0.230399307957225,0.278854727241116,-0.0866052817866517,0.244724858829373,0.143010734642421,0.153370150823184,10.6,0
13123,1.05079282300061,-0.308406730442781,0.0246948362547776,0.319204839905709,-0.344702237005348,-0.61173550687351,0.109608618009117,-0.218624449139323,1.69826694060473,-0.692791559655335,0.56091162131171,-2.50182018643128,0.801807735949702,1.79956706608965,-0.243476936141643,-0.606701415377957,1.13246936034219,-0.82012060422235,-0.224401344080626,0.0106482860260218,-0.153382986955638,-0.296553036694055,-0.133183128412468,0.106680535069458,0.381146173030109,1.10368097987695,-0.132261433116406,-1.21779611186594e-05,115,0
